pubukprn,kismode,mytarsbj,title,kisaimcode,crseurl,legal_name,provaddress,A*A*A*A* and above,A*A*AC and above,A*A*A and above,AAA and above,ABB and above,BBC and above,CCC and above,Below CCC
10000961,01,CAH09-01-01,Financial Mathematics - integrated,064,https://www.brunel.ac.uk/study/undergraduate/financial-mathematics-mmath,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,1,14,14,24,43
10000961,01,CAH09-01,Financial Mathematics - integrated with Placement Year,064,https://www.brunel.ac.uk/study/undergraduate/financial-mathematics-mmath,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,2,14,14,25,43
10000961,01,CAH09-01-01,Financial Mathematics - integrated with Placement Year,064,https://www.brunel.ac.uk/study/undergraduate/financial-mathematics-mmath,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,1,14,14,24,43
10000961,01,CAH09-01-01,Mathematics - integrated,064,https://www.brunel.ac.uk/study/undergraduate/mathematics-mmath,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,1,14,14,24,43
10000961,01,CAH09-01-01,Mathematics - integrated with Placement Year,064,https://www.brunel.ac.uk/study/undergraduate/mathematics-mmath,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,1,14,14,24,43
10000961,01,NA,Mathematics,021,https://www.brunel.ac.uk/study/undergraduate/mathematics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,5,5,25,15,20,30
10000961,01,CAH09-01-01,Mathematics with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/mathematics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,1,14,14,24,43
10000961,01,NA,Mathematics with Computer Science,021,https://www.brunel.ac.uk/study/undergraduate/mathematics-with-computer-science-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,0,10,35,35,20,0
10000961,01,CAH09-01-01,Mathematics with Computer Science and Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/mathematics-with-computer-science-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,1,14,14,24,43
10000961,01,CAH11-01-01,Mathematics with Computer Science and Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/mathematics-with-computer-science-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",2,1,14,24,26,16,6,7
10000961,01,NA,Computer Science (Artificial Intelligence),021,https://www.brunel.ac.uk/study/undergraduate/computer-science-artificial-intelligence-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",10,0,10,10,10,30,10,0
10000961,01,NA,Computer Science (Artificial Intelligence) with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/computer-science-artificial-intelligence-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,15,5,20,5,30,0
10000961,01,CAH11-01-01,Computer Science (Digital Media and Games),021,https://www.brunel.ac.uk/study/undergraduate/computer-science-digital-media-and-games-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",2,1,14,24,26,16,6,7
10000961,01,CAH11-01-01,Computer Science (Digital Media and Games) with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/computer-science-digital-media-and-games-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",2,1,14,24,26,16,6,7
10000961,01,CAH11-01-01,Computer Science (Network Computing),021,https://www.brunel.ac.uk/study/undergraduate/computer-science-network-computing-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",2,1,14,24,26,16,6,7
10000961,01,NA,Computer Science (Network Computing) with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/computer-science-network-computing-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,15,30,45,10,0,0
10000961,01,NA,Computer Science,021,https://www.brunel.ac.uk/study/undergraduate/computer-science-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,14,32,32,16,2,2
10000961,01,NA,Computer Science with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/computer-science-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,30,25,15,25,0,0
10000961,01,NA,Computer Science (Software Engineering),021,https://www.brunel.ac.uk/study/undergraduate/computer-science-software-engineering-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",5,0,10,35,35,5,0,0
10000961,01,NA,Computer Science (Software Engineering) with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/computer-science-software-engineering-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,10,30,30,25,0,0
10000961,01,CAH11-01-07,Business Computing (eBusiness),021,https://www.brunel.ac.uk/study/undergraduate/business-computing-ebusiness-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,20,20,35,10,0,0
10000961,01,CAH11-01-07,Business Computing (eBusiness) with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/business-computing-ebusiness-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,20,20,35,10,0,0
10000961,01,CAH11-01-07,Business Computing (Human-Computer Interaction),021,https://www.brunel.ac.uk/study/undergraduate/business-computing-human-computer-interaction-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,20,20,35,10,0,0
10000961,01,CAH11-01-07,Business Computing (Human-Computer Interaction) with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/business-computing-human-computer-interaction-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,20,20,35,10,0,0
10000961,01,CAH11-01-07,Business Computing,021,https://www.brunel.ac.uk/study/undergraduate/business-computing-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,20,20,35,10,0,0
10000961,01,CAH11-01-07,Business Computing with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/business-computing-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,20,20,35,10,0,0
10000961,01,CAH11-01-07,Business Computing (Social Media),021,https://www.brunel.ac.uk/study/undergraduate/business-computing-social-media-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,20,20,35,10,0,0
10000961,01,CAH11-01-07,Business Computing (Social Media) with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/business-computing-social-media-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,20,20,35,10,0,0
10000961,01,CAH09-01,Financial Mathematics,021,https://www.brunel.ac.uk/study/undergraduate/financial-mathematics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,2,14,14,25,43
10000961,01,CAH09-01-01,Financial Mathematics,021,https://www.brunel.ac.uk/study/undergraduate/financial-mathematics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,1,14,14,24,43
10000961,01,CAH09-01,Financial Mathematics with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/financial-mathematics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,2,14,14,25,43
10000961,01,CAH09-01-01,Financial Mathematics with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/financial-mathematics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,1,14,14,24,43
10000961,01,CAH10-01-01,Design,021,https://www.brunel.ac.uk/study/undergraduate/design-bsc-mdes,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,2,8,14,18,15,15,23
10000961,01,CAH10-01-01,Design with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/design-bsc-mdes,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,2,8,14,18,15,15,23
10000961,01,CAH10-01-01,Design - integrated,053,https://www.brunel.ac.uk/study/undergraduate/design-bsc-mdes,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,2,8,14,18,15,15,23
10000961,01,CAH10-01-01,Design - integrated with Placement Year,053,https://www.brunel.ac.uk/study/undergraduate/design-bsc-mdes,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,2,8,14,18,15,15,23
10000961,01,CAH10-01-09,Chemical Engineering,008,https://www.brunel.ac.uk/study/undergraduate/chemical-engineering-beng,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,0,20,30,25,15,5
10000961,01,CAH10-01-09,Chemical Engineering with Placement Year,008,https://www.brunel.ac.uk/study/undergraduate/chemical-engineering-beng,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,0,20,30,25,15,5
10000961,01,CAH10-01-09,Chemical Engineering - integrated,056,https://www.brunel.ac.uk/study/undergraduate/chemical-engineering-meng,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,0,20,30,25,15,5
10000961,01,CAH10-01-09,Chemical Engineering - integrated with Placement Year,056,https://www.brunel.ac.uk/study/undergraduate/chemical-engineering-meng,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,0,20,30,25,15,5
10000961,01,CAH20-01-01,History and International Relations,000,https://www.brunel.ac.uk/study/undergraduate/history-and-international-relations-ba,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,10,0,25,15,15,25,10
10000961,01,CAH20-01-01,History and International Relations with Placement Year,000,https://www.brunel.ac.uk/study/undergraduate/history-and-international-relations-ba,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,10,0,25,15,15,25,10
10000961,01,CAH09-01,Mathematics for Data Science,021,http://www.brunel.ac.uk/study/undergraduate/mathematics-for-data-science-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,2,14,14,25,43
10000961,01,CAH09-01,Mathematics for Data Science with Placement Year,021,http://www.brunel.ac.uk/study/undergraduate/mathematics-for-data-science-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,2,2,14,14,25,43
10000961,01,NA,Accounting and Business Management,021,https://www.brunel.ac.uk/study/undergraduate/accounting-and-business-management-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,10,15,35,15,15,10
10000961,01,NA,Accounting and Business Management with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/accounting-and-business-management-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,5,15,25,30,5,5
10000961,01,CAH10-01-08,Electronic and Electrical Engineering - integrated,056,https://www.brunel.ac.uk/study/undergraduate/electronic-and-electrical-engineering-meng,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,20,5,15,20,20,10
10000961,01,CAH10-01-08,Electronic and Electrical Engineering - integrated with Placement Year,056,https://www.brunel.ac.uk/study/undergraduate/electronic-and-electrical-engineering-meng,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,20,5,15,20,20,10
10000961,01,NA,Economics and Business Finance,021,https://www.brunel.ac.uk/study/undergraduate/economics-and-business-finance-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,0,5,10,25,25,30
10000961,01,NA,Economics and Business Finance with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/economics-and-business-finance-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,0,0,15,55,15,20
10000961,01,NA,Economics and Management,021,https://www.brunel.ac.uk/study/undergraduate/economics-and-management-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",5,0,5,20,5,35,20,5
10000961,01,CAH15-02-01,Economics and Management with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/economics-and-management-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",1,0,3,5,12,24,23,33
10000961,01,CAH17-01-04,Economics and Management with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/economics-and-management-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",5,0,5,15,5,40,20,10
10000961,01,NA,Economics,021,https://www.brunel.ac.uk/study/undergraduate/economics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,0,10,25,40,30,0
10000961,01,CAH15-02-01,Economics with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/economics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",1,0,3,5,12,24,23,33
10000961,01,NA,Economics and Accounting,021,https://www.brunel.ac.uk/study/undergraduate/economics-and-accounting-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,15,35,30
10000961,01,NA,Economics and Accounting with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/economics-and-accounting-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,25,0,10,35,15,15
10000961,01,NA,Politics,021,https://www.brunel.ac.uk/study/undergraduate/politics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,10,10,10,25,25,20
10000961,01,CAH15-03-01,Politics with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/politics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,10,0,15,15,20,25
10000961,01,CAH15-01-02,Politics and Sociology,021,https://www.brunel.ac.uk/study/undergraduate/politics-and-sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,15,15,40
10000961,01,CAH15-01-02,Politics and Sociology with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/politics-and-sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,15,15,40
10000961,01,NA,International Politics,021,https://www.brunel.ac.uk/study/undergraduate/international-politics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,15,0,15,20,25,25
10000961,01,CAH15-03-01,International Politics with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/international-politics-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,10,0,15,15,20,25
10000961,01,NA,Sociology,021,https://www.brunel.ac.uk/study/undergraduate/sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,10,0,10,25,10,45
10000961,01,CAH15-01-02,Sociology with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,15,15,40
10000961,01,CAH15-01-02,Sociology with Placements,021,https://www.brunel.ac.uk/study/undergraduate/sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,15,15,40
10000961,01,CAH15-01,Anthropology and Sociology,021,https://www.brunel.ac.uk/study/undergraduate/anthropology-and-sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,20,15,45
10000961,01,CAH15-01-02,Anthropology and Sociology,021,https://www.brunel.ac.uk/study/undergraduate/anthropology-and-sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,15,15,40
10000961,01,CAH15-01,Anthropology and Sociology with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/anthropology-and-sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,20,15,45
10000961,01,CAH15-01-02,Anthropology and Sociology with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/anthropology-and-sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,15,15,40
10000961,01,CAH15-01,Anthropology and Sociology with Placements,021,https://www.brunel.ac.uk/study/undergraduate/anthropology-and-sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,20,15,45
10000961,01,CAH15-01-02,Anthropology and Sociology with Placements,021,https://www.brunel.ac.uk/study/undergraduate/anthropology-and-sociology-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,5,15,15,15,40
10000961,01,CAH15-03-01,Politics and History,021,https://www.brunel.ac.uk/study/undergraduate/politics-and-history-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,10,0,15,15,20,25
10000961,01,CAH20-01-01,Politics and History,021,https://www.brunel.ac.uk/study/undergraduate/politics-and-history-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,10,0,25,15,15,25,10
10000961,01,CAH15-03-01,Politics and History with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/politics-and-history-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,10,0,15,15,20,25
10000961,01,CAH20-01-01,Politics and History with Placement Year,021,https://www.brunel.ac.uk/study/undergraduate/politics-and-history-bsc,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,10,0,25,15,15,25,10
10000961,01,NA,Law,039,https://www.brunel.ac.uk/study/undergraduate/law-llb,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,5,17,18,18,30,10
10000961,01,NA,Law with Placement Year,039,https://www.brunel.ac.uk/study/undergraduate/law-llb,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,0,10,0,0,65,25,0
10000961,01,CAH16-01-01,Law (Graduate Entry),039,https://www.brunel.ac.uk/study/undergraduate/law-graduate-entry-llb,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,1,5,12,17,26,27,8
10000961,01,CAH16-01-01,Law (Graduate Entry) with Placement Year,039,https://www.brunel.ac.uk/study/undergraduate/law-graduate-entry-llb,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,1,5,12,17,26,27,8
10000961,01,NA,Law with Criminal Justice,039,https://www.brunel.ac.uk/study/undergraduate/law-with-criminal-justice-llb,Brunel University London,"Kingston Lane, Uxbridge, Middlesex, UB8 3PH",0,5,10,15,20,35,20,0
